,data,valor
6952,05/03/2014,"0,040168"
6953,06/03/2014,"0,040168"
6954,07/03/2014,"0,040168"
6955,10/03/2014,"0,040168"
6956,11/03/2014,"0,040168"
6957,12/03/2014,"0,040168"
6958,13/03/2014,"0,040168"
6959,14/03/2014,"0,040168"
6960,17/03/2014,"0,040168"
6961,18/03/2014,"0,040168"
6962,19/03/2014,"0,040168"
6963,20/03/2014,"0,040168"
6964,21/03/2014,"0,040168"
6965,24/03/2014,"0,040168"
6966,25/03/2014,"0,040168"
6967,26/03/2014,"0,040168"
6968,27/03/2014,"0,040168"
6969,28/03/2014,"0,040168"
6970,31/03/2014,"0,040168"
6971,01/04/2014,"0,040168"
6972,02/04/2014,"0,040168"
6973,03/04/2014,"0,041063"
6974,04/04/2014,"0,041063"
6975,07/04/2014,"0,041063"
6976,08/04/2014,"0,041063"
6977,09/04/2014,"0,041063"
6978,10/04/2014,"0,041063"
6979,11/04/2014,"0,041063"
6980,14/04/2014,"0,041063"
6981,15/04/2014,"0,041063"
6982,16/04/2014,"0,041063"
6983,17/04/2014,"0,041063"
6984,22/04/2014,"0,041063"
6985,23/04/2014,"0,041063"
6986,24/04/2014,"0,041063"
6987,25/04/2014,"0,041063"
6988,28/04/2014,"0,041063"
6989,29/04/2014,"0,041063"
6990,30/04/2014,"0,041063"
6991,02/05/2014,"0,041063"
6992,05/05/2014,"0,041063"
6993,06/05/2014,"0,041063"
6994,07/05/2014,"0,041063"
6995,08/05/2014,"0,041063"
6996,09/05/2014,"0,041063"
6997,12/05/2014,"0,041063"
6998,13/05/2014,"0,041063"
6999,14/05/2014,"0,041063"
7000,15/05/2014,"0,041063"
7001,16/05/2014,"0,041063"
7002,19/05/2014,"0,041063"
7003,20/05/2014,"0,041063"
7004,21/05/2014,"0,041063"
7005,22/05/2014,"0,041063"
7006,23/05/2014,"0,041063"
7007,26/05/2014,"0,041063"
7008,27/05/2014,"0,041063"
7009,28/05/2014,"0,041063"
7010,29/05/2014,"0,041063"
7011,30/05/2014,"0,041063"
7012,02/06/2014,"0,041063"
7013,03/06/2014,"0,041063"
7014,04/06/2014,"0,041063"
7015,05/06/2014,"0,041063"
7016,06/06/2014,"0,041063"
7017,09/06/2014,"0,041063"
7018,10/06/2014,"0,041063"
7019,11/06/2014,"0,041063"
7020,12/06/2014,"0,041063"
7021,13/06/2014,"0,041063"
7022,16/06/2014,"0,041063"
7023,17/06/2014,"0,041063"
7024,18/06/2014,"0,041063"
7025,20/06/2014,"0,041063"
7026,23/06/2014,"0,041063"
7027,24/06/2014,"0,041063"
7028,25/06/2014,"0,041063"
7029,26/06/2014,"0,041063"
7030,27/06/2014,"0,041063"
7031,30/06/2014,"0,041063"
7032,01/07/2014,"0,041063"
7033,02/07/2014,"0,041063"
7034,03/07/2014,"0,041063"
7035,04/07/2014,"0,041063"
7036,07/07/2014,"0,041063"
7037,08/07/2014,"0,041063"
7038,09/07/2014,"0,041063"
7039,10/07/2014,"0,041063"
7040,11/07/2014,"0,041063"
7041,14/07/2014,"0,041063"
7042,15/07/2014,"0,041063"
7043,16/07/2014,"0,041063"
7044,17/07/2014,"0,041063"
7045,18/07/2014,"0,041063"
7046,21/07/2014,"0,041063"
7047,22/07/2014,"0,041063"
7048,23/07/2014,"0,041063"
7049,24/07/2014,"0,041063"
7050,25/07/2014,"0,041063"
7051,28/07/2014,"0,041063"
7052,29/07/2014,"0,041063"
7053,30/07/2014,"0,041063"
7054,31/07/2014,"0,041063"
7055,01/08/2014,"0,041063"
7056,04/08/2014,"0,041063"
7057,05/08/2014,"0,041063"
7058,06/08/2014,"0,041063"
7059,07/08/2014,"0,041063"
7060,08/08/2014,"0,041063"
7061,11/08/2014,"0,041063"
7062,12/08/2014,"0,041063"
7063,13/08/2014,"0,041063"
7064,14/08/2014,"0,041063"
7065,15/08/2014,"0,041099"
7066,18/08/2014,"0,041063"
7067,19/08/2014,"0,041063"
7068,20/08/2014,"0,041099"
7069,21/08/2014,"0,041099"
7070,22/08/2014,"0,041063"
7071,25/08/2014,"0,041063"
7072,26/08/2014,"0,041063"
7073,27/08/2014,"0,041063"
7074,28/08/2014,"0,041063"
7075,29/08/2014,"0,041063"
7076,01/09/2014,"0,041063"
7077,02/09/2014,"0,041063"
7078,03/09/2014,"0,041063"
7079,04/09/2014,"0,041063"
7080,05/09/2014,"0,041063"
7081,08/09/2014,"0,041063"
7082,09/09/2014,"0,041063"
7083,10/09/2014,"0,041063"
7084,11/09/2014,"0,041063"
7085,12/09/2014,"0,041063"
7086,15/09/2014,"0,041063"
7087,16/09/2014,"0,041063"
7088,17/09/2014,"0,041063"
7089,18/09/2014,"0,041063"
7090,19/09/2014,"0,041063"
7091,22/09/2014,"0,041063"
7092,23/09/2014,"0,041063"
7093,24/09/2014,"0,041063"
7094,25/09/2014,"0,041063"
7095,26/09/2014,"0,041063"
7096,29/09/2014,"0,041063"
7097,30/09/2014,"0,041063"
7098,01/10/2014,"0,041063"
7099,02/10/2014,"0,041063"
7100,03/10/2014,"0,041063"
7101,06/10/2014,"0,041063"
7102,07/10/2014,"0,041063"
7103,08/10/2014,"0,041063"
7104,09/10/2014,"0,041063"
7105,10/10/2014,"0,041063"
7106,13/10/2014,"0,041063"
7107,14/10/2014,"0,041063"
7108,15/10/2014,"0,041063"
7109,16/10/2014,"0,041063"
7110,17/10/2014,"0,041063"
7111,20/10/2014,"0,041063"
7112,21/10/2014,"0,041063"
7113,22/10/2014,"0,041063"
7114,23/10/2014,"0,041063"
7115,24/10/2014,"0,041063"
7116,27/10/2014,"0,041063"
7117,28/10/2014,"0,041063"
7118,29/10/2014,"0,041063"
7119,30/10/2014,"0,041957"
7120,31/10/2014,"0,041957"
7121,03/11/2014,"0,041957"
7122,04/11/2014,"0,041957"
7123,05/11/2014,"0,041957"
7124,06/11/2014,"0,041957"
7125,07/11/2014,"0,041957"
7126,10/11/2014,"0,041957"
7127,11/11/2014,"0,041957"
7128,12/11/2014,"0,041957"
7129,13/11/2014,"0,041957"
7130,14/11/2014,"0,041957"
7131,17/11/2014,"0,041957"
7132,18/11/2014,"0,041957"
7133,19/11/2014,"0,041957"
7134,20/11/2014,"0,041957"
7135,21/11/2014,"0,041957"
7136,24/11/2014,"0,041957"
7137,25/11/2014,"0,041957"
7138,26/11/2014,"0,041957"
7139,27/11/2014,"0,041957"
7140,28/11/2014,"0,041957"
7141,01/12/2014,"0,041957"
7142,02/12/2014,"0,041957"
7143,03/12/2014,"0,041957"
7144,04/12/2014,"0,043739"
7145,05/12/2014,"0,043739"
7146,08/12/2014,"0,043739"
7147,09/12/2014,"0,043739"
7148,10/12/2014,"0,043739"
7149,11/12/2014,"0,043739"
7150,12/12/2014,"0,043739"
7151,15/12/2014,"0,043739"
7152,16/12/2014,"0,043739"
7153,17/12/2014,"0,043739"
7154,18/12/2014,"0,043739"
7155,19/12/2014,"0,043739"
7156,22/12/2014,"0,043739"
7157,23/12/2014,"0,043739"
7158,24/12/2014,"0,043739"
7159,26/12/2014,"0,043739"
7160,29/12/2014,"0,043739"
7161,30/12/2014,"0,043739"
7162,31/12/2014,"0,043739"
7163,02/01/2015,"0,043739"
7164,05/01/2015,"0,043739"
7165,06/01/2015,"0,043739"
7166,07/01/2015,"0,043739"
7167,08/01/2015,"0,043739"
7168,09/01/2015,"0,043739"
7169,12/01/2015,"0,043739"
7170,13/01/2015,"0,043739"
7171,14/01/2015,"0,043739"
7172,15/01/2015,"0,043739"
7173,16/01/2015,"0,043739"
7174,19/01/2015,"0,043739"
7175,20/01/2015,"0,043739"
7176,21/01/2015,"0,043739"
7177,22/01/2015,"0,045513"
7178,23/01/2015,"0,045513"
7179,26/01/2015,"0,045513"
7180,27/01/2015,"0,045513"
7181,28/01/2015,"0,045513"
7182,29/01/2015,"0,045513"
7183,30/01/2015,"0,045513"
7184,02/02/2015,"0,045513"
7185,03/02/2015,"0,045513"
7186,04/02/2015,"0,045513"
7187,05/02/2015,"0,045513"
7188,06/02/2015,"0,045513"
7189,09/02/2015,"0,045513"
7190,10/02/2015,"0,045513"
7191,11/02/2015,"0,045513"
7192,12/02/2015,"0,045513"
7193,13/02/2015,"0,045513"
7194,18/02/2015,"0,045513"
7195,19/02/2015,"0,045513"
7196,20/02/2015,"0,045513"
7197,23/02/2015,"0,045513"
7198,24/02/2015,"0,045513"
7199,25/02/2015,"0,045513"
7200,26/02/2015,"0,045513"
7201,27/02/2015,"0,045513"
7202,02/03/2015,"0,045513"
7203,03/03/2015,"0,045513"
7204,04/03/2015,"0,045513"
7205,05/03/2015,"0,047279"
7206,06/03/2015,"0,047279"
7207,09/03/2015,"0,047279"
7208,10/03/2015,"0,047279"
7209,11/03/2015,"0,047279"
7210,12/03/2015,"0,047279"
7211,13/03/2015,"0,047279"
7212,16/03/2015,"0,047279"
7213,17/03/2015,"0,047279"
7214,18/03/2015,"0,047279"
7215,19/03/2015,"0,047279"
7216,20/03/2015,"0,047279"
7217,23/03/2015,"0,047279"
7218,24/03/2015,"0,047279"
7219,25/03/2015,"0,047279"
7220,26/03/2015,"0,047279"
7221,27/03/2015,"0,047279"
7222,30/03/2015,"0,047279"
7223,31/03/2015,"0,047279"
7224,01/04/2015,"0,047279"
7225,02/04/2015,"0,047279"
7226,06/04/2015,"0,047279"
7227,07/04/2015,"0,047279"
7228,08/04/2015,"0,047279"
7229,09/04/2015,"0,047279"
7230,10/04/2015,"0,047279"
7231,13/04/2015,"0,047279"
7232,14/04/2015,"0,047279"
7233,15/04/2015,"0,047279"
7234,16/04/2015,"0,047279"
7235,17/04/2015,"0,047279"
7236,20/04/2015,"0,047279"
7237,22/04/2015,"0,047279"
7238,23/04/2015,"0,047279"
7239,24/04/2015,"0,047279"
7240,27/04/2015,"0,047314"
7241,28/04/2015,"0,047350"
7242,29/04/2015,"0,047350"
7243,30/04/2015,"0,049037"
7244,04/05/2015,"0,049037"
7245,05/05/2015,"0,049037"
7246,06/05/2015,"0,049037"
7247,07/05/2015,"0,049037"
7248,08/05/2015,"0,049037"
7249,11/05/2015,"0,049037"
7250,12/05/2015,"0,049037"
7251,13/05/2015,"0,049037"
7252,14/05/2015,"0,049037"
7253,15/05/2015,"0,049037"
7254,18/05/2015,"0,049037"
7255,19/05/2015,"0,049037"
7256,20/05/2015,"0,049037"
7257,21/05/2015,"0,049037"
7258,22/05/2015,"0,049037"
7259,25/05/2015,"0,049037"
7260,26/05/2015,"0,049037"
7261,27/05/2015,"0,049037"
7262,28/05/2015,"0,049037"
7263,29/05/2015,"0,049037"
7264,01/06/2015,"0,049037"
7265,02/06/2015,"0,049037"
7266,03/06/2015,"0,049037"
7267,05/06/2015,"0,050788"
7268,08/06/2015,"0,050788"
7269,09/06/2015,"0,050788"
7270,10/06/2015,"0,050788"
7271,11/06/2015,"0,050788"
7272,12/06/2015,"0,050788"
7273,15/06/2015,"0,050788"
7274,16/06/2015,"0,050788"
7275,17/06/2015,"0,050788"
7276,18/06/2015,"0,050788"
7277,19/06/2015,"0,050788"
7278,22/06/2015,"0,050788"
7279,23/06/2015,"0,050788"
7280,24/06/2015,"0,050788"
7281,25/06/2015,"0,050788"
7282,26/06/2015,"0,050788"
7283,29/06/2015,"0,050788"
7284,30/06/2015,"0,050788"
7285,01/07/2015,"0,050788"
7286,02/07/2015,"0,050788"
7287,03/07/2015,"0,050788"
7288,06/07/2015,"0,050788"
7289,07/07/2015,"0,050788"
7290,08/07/2015,"0,050788"
7291,09/07/2015,"0,050788"
7292,10/07/2015,"0,050788"
7293,13/07/2015,"0,050788"
7294,14/07/2015,"0,050788"
7295,15/07/2015,"0,050788"
7296,16/07/2015,"0,050788"
7297,17/07/2015,"0,050788"
7298,20/07/2015,"0,050788"
7299,21/07/2015,"0,050788"
7300,22/07/2015,"0,050788"
7301,23/07/2015,"0,050788"
7302,24/07/2015,"0,050788"
7303,27/07/2015,"0,050788"
7304,28/07/2015,"0,050788"
7305,29/07/2015,"0,050788"
7306,30/07/2015,"0,052531"
7307,31/07/2015,"0,052531"
7308,03/08/2015,"0,052531"
7309,04/08/2015,"0,052531"
7310,05/08/2015,"0,052531"
7311,06/08/2015,"0,052531"
7312,07/08/2015,"0,052531"
7313,10/08/2015,"0,052531"
7314,11/08/2015,"0,052531"
7315,12/08/2015,"0,052531"
7316,13/08/2015,"0,052531"
7317,14/08/2015,"0,052531"
7318,17/08/2015,"0,052531"
7319,18/08/2015,"0,052531"
7320,19/08/2015,"0,052531"
7321,20/08/2015,"0,052531"
7322,21/08/2015,"0,052531"
7323,24/08/2015,"0,052531"
7324,25/08/2015,"0,052531"
7325,26/08/2015,"0,052531"
7326,27/08/2015,"0,052531"
7327,28/08/2015,"0,052531"
7328,31/08/2015,"0,052531"
7329,01/09/2015,"0,052531"
7330,02/09/2015,"0,052531"
7331,03/09/2015,"0,052531"
7332,04/09/2015,"0,052531"
7333,08/09/2015,"0,052531"
7334,09/09/2015,"0,052531"
7335,10/09/2015,"0,052531"
7336,11/09/2015,"0,052531"
7337,14/09/2015,"0,052531"
7338,15/09/2015,"0,052531"
7339,16/09/2015,"0,052531"
7340,17/09/2015,"0,052531"
7341,18/09/2015,"0,052531"
7342,21/09/2015,"0,052531"
7343,22/09/2015,"0,052531"
7344,23/09/2015,"0,052531"
7345,24/09/2015,"0,052531"
7346,25/09/2015,"0,052531"
7347,28/09/2015,"0,052531"
7348,29/09/2015,"0,052531"
7349,30/09/2015,"0,052531"
7350,01/10/2015,"0,052531"
7351,02/10/2015,"0,052531"
7352,05/10/2015,"0,052531"
7353,06/10/2015,"0,052531"
7354,07/10/2015,"0,052531"
7355,08/10/2015,"0,052531"
7356,09/10/2015,"0,052531"
7357,13/10/2015,"0,052531"
7358,14/10/2015,"0,052531"
7359,15/10/2015,"0,052531"
7360,16/10/2015,"0,052531"
7361,19/10/2015,"0,052531"
7362,20/10/2015,"0,052531"
7363,21/10/2015,"0,052531"
7364,22/10/2015,"0,052531"
7365,23/10/2015,"0,052531"
7366,26/10/2015,"0,052531"
7367,27/10/2015,"0,052531"
7368,28/10/2015,"0,052531"
7369,29/10/2015,"0,052531"
7370,30/10/2015,"0,052531"
7371,03/11/2015,"0,052531"
7372,04/11/2015,"0,052531"
7373,05/11/2015,"0,052531"
7374,06/11/2015,"0,052531"
7375,09/11/2015,"0,052531"
7376,10/11/2015,"0,052531"
7377,11/11/2015,"0,052531"
7378,12/11/2015,"0,052531"
7379,13/11/2015,"0,052531"
7380,16/11/2015,"0,052531"
7381,17/11/2015,"0,052531"
7382,18/11/2015,"0,052531"
7383,19/11/2015,"0,052531"
7384,20/11/2015,"0,052531"
7385,23/11/2015,"0,052531"
7386,24/11/2015,"0,052531"
7387,25/11/2015,"0,052531"
7388,26/11/2015,"0,052531"
7389,27/11/2015,"0,052531"
7390,30/11/2015,"0,052531"
7391,01/12/2015,"0,052531"
7392,02/12/2015,"0,052531"
7393,03/12/2015,"0,052531"
7394,04/12/2015,"0,052531"
7395,07/12/2015,"0,052531"
7396,08/12/2015,"0,052531"
7397,09/12/2015,"0,052531"
7398,10/12/2015,"0,052531"
7399,11/12/2015,"0,052531"
7400,14/12/2015,"0,052531"
7401,15/12/2015,"0,052531"
7402,16/12/2015,"0,052531"
7403,17/12/2015,"0,052531"
7404,18/12/2015,"0,052531"
7405,21/12/2015,"0,052531"
7406,22/12/2015,"0,052531"
7407,23/12/2015,"0,052531"
7408,24/12/2015,"0,052531"
7409,28/12/2015,"0,052531"
7410,29/12/2015,"0,052531"
7411,30/12/2015,"0,052531"
7412,31/12/2015,"0,052531"
7413,04/01/2016,"0,052531"
7414,05/01/2016,"0,052531"
7415,06/01/2016,"0,052531"
7416,07/01/2016,"0,052531"
7417,08/01/2016,"0,052531"
7418,11/01/2016,"0,052531"
7419,12/01/2016,"0,052531"
7420,13/01/2016,"0,052531"
7421,14/01/2016,"0,052531"
7422,15/01/2016,"0,052531"
7423,18/01/2016,"0,052531"
7424,19/01/2016,"0,052531"
7425,20/01/2016,"0,052531"
7426,21/01/2016,"0,052531"
7427,22/01/2016,"0,052531"
7428,25/01/2016,"0,052531"
7429,26/01/2016,"0,052531"
7430,27/01/2016,"0,052531"
7431,28/01/2016,"0,052531"
7432,29/01/2016,"0,052531"
7433,01/02/2016,"0,052531"
7434,02/02/2016,"0,052531"
7435,03/02/2016,"0,052531"
7436,04/02/2016,"0,052531"
7437,05/02/2016,"0,052531"
7438,10/02/2016,"0,052531"
7439,11/02/2016,"0,052531"
7440,12/02/2016,"0,052531"
7441,15/02/2016,"0,052531"
7442,16/02/2016,"0,052531"
7443,17/02/2016,"0,052531"
7444,18/02/2016,"0,052531"
7445,19/02/2016,"0,052531"
7446,22/02/2016,"0,052531"
7447,23/02/2016,"0,052531"
7448,24/02/2016,"0,052531"
7449,25/02/2016,"0,052531"
7450,26/02/2016,"0,052531"
7451,29/02/2016,"0,052531"
7452,01/03/2016,"0,052531"
7453,02/03/2016,"0,052531"
7454,03/03/2016,"0,052531"
7455,04/03/2016,"0,052531"
7456,07/03/2016,"0,052531"
7457,08/03/2016,"0,052531"
7458,09/03/2016,"0,052531"
7459,10/03/2016,"0,052531"
7460,11/03/2016,"0,052531"
7461,14/03/2016,"0,052531"
7462,15/03/2016,"0,052531"
7463,16/03/2016,"0,052531"
7464,17/03/2016,"0,052531"
7465,18/03/2016,"0,052531"
7466,21/03/2016,"0,052531"
7467,22/03/2016,"0,052531"
7468,23/03/2016,"0,052531"
7469,24/03/2016,"0,052531"
7470,28/03/2016,"0,052531"
7471,29/03/2016,"0,052531"
7472,30/03/2016,"0,052531"
7473,31/03/2016,"0,052531"
7474,01/04/2016,"0,052531"
7475,04/04/2016,"0,052531"
7476,05/04/2016,"0,052531"
7477,06/04/2016,"0,052531"
7478,07/04/2016,"0,052531"
7479,08/04/2016,"0,052531"
7480,11/04/2016,"0,052531"
7481,12/04/2016,"0,052531"
7482,13/04/2016,"0,052531"
7483,14/04/2016,"0,052531"
7484,15/04/2016,"0,052531"
7485,18/04/2016,"0,052531"
7486,19/04/2016,"0,052531"
7487,20/04/2016,"0,052531"
7488,22/04/2016,"0,052531"
7489,25/04/2016,"0,052531"
7490,26/04/2016,"0,052531"
7491,27/04/2016,"0,052531"
7492,28/04/2016,"0,052531"
7493,29/04/2016,"0,052531"
7494,02/05/2016,"0,052531"
7495,03/05/2016,"0,052531"
7496,04/05/2016,"0,052531"
7497,05/05/2016,"0,052531"
7498,06/05/2016,"0,052531"
7499,09/05/2016,"0,052531"
7500,10/05/2016,"0,052531"
7501,11/05/2016,"0,052531"
7502,12/05/2016,"0,052531"
7503,13/05/2016,"0,052531"
7504,16/05/2016,"0,052531"
7505,17/05/2016,"0,052531"
7506,18/05/2016,"0,052531"
7507,19/05/2016,"0,052531"
7508,20/05/2016,"0,052531"
7509,23/05/2016,"0,052531"
7510,24/05/2016,"0,052531"
7511,25/05/2016,"0,052531"
7512,27/05/2016,"0,052531"
7513,30/05/2016,"0,052531"
7514,31/05/2016,"0,052531"
7515,01/06/2016,"0,052531"
7516,02/06/2016,"0,052531"
7517,03/06/2016,"0,052531"
7518,06/06/2016,"0,052531"
7519,07/06/2016,"0,052531"
7520,08/06/2016,"0,052531"
7521,09/06/2016,"0,052531"
7522,10/06/2016,"0,052531"
7523,13/06/2016,"0,052531"
7524,14/06/2016,"0,052531"
7525,15/06/2016,"0,052531"
7526,16/06/2016,"0,052531"
7527,17/06/2016,"0,052531"
7528,20/06/2016,"0,052531"
7529,21/06/2016,"0,052531"
7530,22/06/2016,"0,052531"
7531,23/06/2016,"0,052531"
7532,24/06/2016,"0,052531"
7533,27/06/2016,"0,052531"
7534,28/06/2016,"0,052531"
7535,29/06/2016,"0,052531"
7536,30/06/2016,"0,052531"
7537,01/07/2016,"0,052531"
7538,04/07/2016,"0,052531"
7539,05/07/2016,"0,052531"
7540,06/07/2016,"0,052531"
7541,07/07/2016,"0,052531"
7542,08/07/2016,"0,052531"
7543,11/07/2016,"0,052531"
7544,12/07/2016,"0,052531"
7545,13/07/2016,"0,052531"
7546,14/07/2016,"0,052531"
7547,15/07/2016,"0,052531"
7548,18/07/2016,"0,052531"
7549,19/07/2016,"0,052531"
7550,20/07/2016,"0,052531"
7551,21/07/2016,"0,052531"
7552,22/07/2016,"0,052531"
7553,25/07/2016,"0,052531"
7554,26/07/2016,"0,052531"
7555,27/07/2016,"0,052531"
7556,28/07/2016,"0,052531"
7557,29/07/2016,"0,052531"
7558,01/08/2016,"0,052531"
7559,02/08/2016,"0,052531"
7560,03/08/2016,"0,052531"
7561,04/08/2016,"0,052531"
7562,05/08/2016,"0,052531"
7563,08/08/2016,"0,052531"
7564,09/08/2016,"0,052531"
7565,10/08/2016,"0,052531"
7566,11/08/2016,"0,052531"
7567,12/08/2016,"0,052531"
7568,15/08/2016,"0,052531"
7569,16/08/2016,"0,052531"
7570,17/08/2016,"0,052531"
7571,18/08/2016,"0,052531"
7572,19/08/2016,"0,052531"
7573,22/08/2016,"0,052531"
7574,23/08/2016,"0,052531"
7575,24/08/2016,"0,052531"
7576,25/08/2016,"0,052531"
7577,26/08/2016,"0,052531"
7578,29/08/2016,"0,052531"
7579,30/08/2016,"0,052531"
7580,31/08/2016,"0,052531"
7581,01/09/2016,"0,052531"
7582,02/09/2016,"0,052531"
7583,05/09/2016,"0,052531"
7584,06/09/2016,"0,052531"
7585,08/09/2016,"0,052531"
7586,09/09/2016,"0,052531"
7587,12/09/2016,"0,052531"
7588,13/09/2016,"0,052531"
7589,14/09/2016,"0,052531"
7590,15/09/2016,"0,052531"
7591,16/09/2016,"0,052531"
7592,19/09/2016,"0,052531"
7593,20/09/2016,"0,052531"
7594,21/09/2016,"0,052531"
7595,22/09/2016,"0,052531"
7596,23/09/2016,"0,052531"
7597,26/09/2016,"0,052531"
7598,27/09/2016,"0,052531"
7599,28/09/2016,"0,052531"
7600,29/09/2016,"0,052531"
7601,30/09/2016,"0,052531"
7602,03/10/2016,"0,052531"
7603,04/10/2016,"0,052531"
7604,05/10/2016,"0,052531"
7605,06/10/2016,"0,052531"
7606,07/10/2016,"0,052531"
7607,10/10/2016,"0,052531"
7608,11/10/2016,"0,052531"
7609,13/10/2016,"0,052531"
7610,14/10/2016,"0,052531"
7611,17/10/2016,"0,052531"
7612,18/10/2016,"0,052531"
7613,19/10/2016,"0,052531"
7614,20/10/2016,"0,051660"
7615,21/10/2016,"0,051660"
7616,24/10/2016,"0,051660"
7617,25/10/2016,"0,051660"
7618,26/10/2016,"0,051660"
7619,27/10/2016,"0,051660"
7620,28/10/2016,"0,051660"
7621,31/10/2016,"0,051660"
7622,01/11/2016,"0,051660"
7623,03/11/2016,"0,051660"
7624,04/11/2016,"0,051660"
7625,07/11/2016,"0,051660"
7626,08/11/2016,"0,051660"
7627,09/11/2016,"0,051660"
7628,10/11/2016,"0,051660"
7629,11/11/2016,"0,051660"
7630,14/11/2016,"0,051660"
7631,16/11/2016,"0,051660"
7632,17/11/2016,"0,051660"
7633,18/11/2016,"0,051660"
7634,21/11/2016,"0,051660"
7635,22/11/2016,"0,051660"
7636,23/11/2016,"0,051660"
7637,24/11/2016,"0,051660"
7638,25/11/2016,"0,051660"
7639,28/11/2016,"0,051660"
7640,29/11/2016,"0,051660"
7641,30/11/2016,"0,051660"
7642,01/12/2016,"0,050788"
7643,02/12/2016,"0,050788"
7644,05/12/2016,"0,050788"
7645,06/12/2016,"0,050788"
7646,07/12/2016,"0,050788"
7647,08/12/2016,"0,050788"
7648,09/12/2016,"0,050788"
7649,12/12/2016,"0,050788"
7650,13/12/2016,"0,050788"
7651,14/12/2016,"0,050788"
7652,15/12/2016,"0,050788"
7653,16/12/2016,"0,050788"
7654,19/12/2016,"0,050788"
7655,20/12/2016,"0,050788"
7656,21/12/2016,"0,050788"
7657,22/12/2016,"0,050788"
7658,23/12/2016,"0,050788"
7659,26/12/2016,"0,050788"
7660,27/12/2016,"0,050788"
7661,28/12/2016,"0,050788"
7662,29/12/2016,"0,050788"
7663,30/12/2016,"0,050788"
7664,02/01/2017,"0,050788"
7665,03/01/2017,"0,050788"
7666,04/01/2017,"0,050788"
7667,05/01/2017,"0,050788"
7668,06/01/2017,"0,050788"
7669,09/01/2017,"0,050788"
7670,10/01/2017,"0,050788"
7671,11/01/2017,"0,050788"
7672,12/01/2017,"0,048159"
7673,13/01/2017,"0,048159"
7674,16/01/2017,"0,048159"
7675,17/01/2017,"0,048159"
7676,18/01/2017,"0,048159"
7677,19/01/2017,"0,048159"
7678,20/01/2017,"0,048159"
7679,23/01/2017,"0,048159"
7680,24/01/2017,"0,048159"
7681,25/01/2017,"0,048159"
7682,26/01/2017,"0,048159"
7683,27/01/2017,"0,048159"
7684,30/01/2017,"0,048159"
7685,31/01/2017,"0,048159"
7686,01/02/2017,"0,048159"
7687,02/02/2017,"0,048159"
7688,03/02/2017,"0,048159"
7689,06/02/2017,"0,048159"
7690,07/02/2017,"0,048159"
7691,08/02/2017,"0,048159"
7692,09/02/2017,"0,048159"
7693,10/02/2017,"0,048159"
7694,13/02/2017,"0,048159"
7695,14/02/2017,"0,048159"
7696,15/02/2017,"0,048159"
7697,16/02/2017,"0,048159"
7698,17/02/2017,"0,048159"
7699,20/02/2017,"0,048159"
7700,21/02/2017,"0,048159"
7701,22/02/2017,"0,048159"
7702,23/02/2017,"0,045513"
7703,24/02/2017,"0,045513"
7704,01/03/2017,"0,045513"
7705,02/03/2017,"0,045513"
7706,03/03/2017,"0,045513"
7707,06/03/2017,"0,045513"
7708,07/03/2017,"0,045513"
7709,08/03/2017,"0,045513"
7710,09/03/2017,"0,045513"
7711,10/03/2017,"0,045513"
7712,13/03/2017,"0,045513"
7713,14/03/2017,"0,045513"
7714,15/03/2017,"0,045513"
7715,16/03/2017,"0,045513"
7716,17/03/2017,"0,045513"
7717,20/03/2017,"0,045513"
7718,21/03/2017,"0,045513"
7719,22/03/2017,"0,045513"
7720,23/03/2017,"0,045513"
7721,24/03/2017,"0,045513"
7722,27/03/2017,"0,045513"
7723,28/03/2017,"0,045513"
7724,29/03/2017,"0,045513"
7725,30/03/2017,"0,045513"
7726,31/03/2017,"0,045513"
7727,03/04/2017,"0,045513"
7728,04/04/2017,"0,045513"
7729,05/04/2017,"0,045513"
7730,06/04/2017,"0,045513"
7731,07/04/2017,"0,045513"
7732,10/04/2017,"0,045513"
7733,11/04/2017,"0,045513"
7734,12/04/2017,"0,045513"
7735,13/04/2017,"0,041957"
7736,17/04/2017,"0,041957"
7737,18/04/2017,"0,041957"
7738,19/04/2017,"0,041957"
7739,20/04/2017,"0,041957"
7740,24/04/2017,"0,041957"
7741,25/04/2017,"0,041957"
7742,26/04/2017,"0,041957"
7743,27/04/2017,"0,041957"
7744,28/04/2017,"0,041957"
7745,02/05/2017,"0,041957"
7746,03/05/2017,"0,041957"
7747,04/05/2017,"0,041957"
7748,05/05/2017,"0,041957"
7749,08/05/2017,"0,041957"
7750,09/05/2017,"0,041957"
7751,10/05/2017,"0,041957"
7752,11/05/2017,"0,041957"
7753,12/05/2017,"0,041957"
7754,15/05/2017,"0,041957"
7755,16/05/2017,"0,041957"
7756,17/05/2017,"0,041957"
7757,18/05/2017,"0,041957"
7758,19/05/2017,"0,041957"
7759,22/05/2017,"0,041957"
7760,23/05/2017,"0,041957"
7761,24/05/2017,"0,041957"
7762,25/05/2017,"0,041957"
7763,26/05/2017,"0,041957"
7764,29/05/2017,"0,041957"
7765,30/05/2017,"0,041957"
7766,31/05/2017,"0,041957"
7767,01/06/2017,"0,038370"
7768,02/06/2017,"0,038370"
7769,05/06/2017,"0,038370"
7770,06/06/2017,"0,038370"
7771,07/06/2017,"0,038370"
7772,08/06/2017,"0,038370"
7773,09/06/2017,"0,038370"
7774,12/06/2017,"0,038370"
